fips_code,pct_no_hs_degree_2000,pct_no_hs_degree_08_12,pct_no_hs_degree_18_22
17031,24.2,24.20564930107668,22.34029985895519
17033,37.0,34.75530532698138,28.607184923439338
17035,43.0,41.91362126245847,39.00364520048603
17037,29.9,28.59424651545976,24.917682060539203
17039,43.6,43.2622894465452,41.32671480144404
17041,39.6,39.53065859197578,33.904187099207846
17043,20.6,19.44378812000254,18.04533031774154
17045,41.8,41.01325975319997,38.92433174513446
17047,38.9,34.84298226874599,34.48593822037805
17049,38.1,36.47120464567961,32.46397573101879
17051,40.9,42.8301504824887,40.501085026632474
17053,42.0,37.88717948717949,35.46106886580272
17055,34.4,34.29551508958873,32.95369399070883
17057,38.0,37.51049698450263,37.416217099885564
17059,36.9,36.73469387755102,38.2752992383025
17061,43.8,42.50678355249426,45.63529411764706
17063,38.9,36.79716399506782,31.96017459275954
17065,31.9,32.89384719405003,30.73008073008073
17067,41.4,39.21814032246191,34.509711037423024
17069,29.1,35.14789175582127,38.07769591426658
17071,46.3,41.26747437092265,39.836546521374686
17073,37.2,34.95367689635206,34.15005457574539
17075,40.6,40.38685282140779,39.249164578111944
17077,24.9,24.75475884619876,22.184428147916993
17079,40.6,39.00073475385746,36.89889025893958
17081,32.9,34.58702338162819,31.733704261813685
17083,39.3,35.52665464846768,38.282600026585136
17085,41.6,38.44853607002717,34.60027796241465
17087,27.8,32.87117903930131,33.03927746271791
17089,25.0,23.97401921933822,22.5612306072614
17091,35.8,34.83890435760627,35.2350765979926
17093,30.1,24.72811099011441,24.53567937438905
17095,36.7,37.54768392370572,34.16537556664945
17097,21.4,21.21601389320938,19.839303449786584
17099,38.6,38.47052330282766,35.520458328494556
17101,41.8,35.12064343163539,35.802023121387286
17103,36.7,35.90722726907308,35.95290361205348
17105,41.2,40.33600951531371,39.94285941034086
17107,40.4,35.66045784160386,38.444410707960124
17109,33.4,29.08562486027274,33.704235463029434
17111,28.4,27.04820447424396,26.29894022414189
17113,28.2,26.20375113282635,23.074004874856552
17115,38.0,34.20007992540296,37.02228517734177
17117,41.6,38.77260473146942,39.666791463871206
17119,34.0,33.8190996588356,28.74308240466985
17121,35.9,36.42992670858291,36.47067877481915
17123,40.2,42.28628673196794,38.76977152899824
17125,42.1,37.96945538372875,38.790186125211505
17127,34.8,32.50604201524447,35.97627286208601
17129,38.3,39.93905879697552,33.47570125822463
17131,43.6,40.25951557093425,39.21289288576262
17133,32.6,34.18478020275355,24.71106441445082
17135,40.9,40.88426405499576,42.76763163007577
17137,37.1,39.0545424675538,39.169574019037775
17139,38.0,41.60787041637683,32.554565016907475
17141,36.4,35.70594125500667,33.617790132036134
17143,29.5,29.28887726923642,27.545878336233216
17145,34.3,34.61788406550559,35.144569584403605
17147,37.2,35.34008931638612,32.16216216216216
17149,43.8,44.97967120381828,41.56358716660224
17151,33.1,36.8883312421581,41.02033781454671
17153,31.7,33.07580878802511,40.722360077198786
17155,38.0,35.82334977683815,36.86502177068215
17157,37.3,39.60725578299218,38.098276962348436
17159,32.8,33.97707231040565,31.99451052150046
17161,34.0,31.89987991147193,29.95809207596064
17163,29.1,27.94353235243993,26.537972119351544
17165,30.2,31.87456119822139,29.786863348626518
17167,31.0,28.6389589893621,28.345627746138042
17169,46.2,38.88577304169004,39.2145702902675
17171,46.6,45.53133514986376,46.10051993067591
17173,43.9,42.29791560752415,42.488558731843206
17175,39.1,40.23372287145242,39.99480249480249
17177,38.3,36.20674021459876,33.43977236800506
17179,34.4,32.97101061266452,30.7301153612629
17181,31.0,32.33397807865893,34.523424878836835
17183,38.4,39.33656272447645,41.4550337691062
17185,30.9,31.93287456235663,32.04522862823062
17187,39.5,35.36680203922924,34.592172640819314
17189,34.9,32.45834947694692,32.845462804077926
17191,34.7,33.68070385239601,34.08729457501325
17193,35.6,33.82478835727195,33.81071607411117
17195,37.8,37.84253807358823,37.78575089697591
17197,29.1,27.25924085757408,25.718523053310715
17199,32.3,30.04374986396187,29.113765713928323
17201,32.8,34.15907723374094,31.130405157773566
17203,35.3,31.5655177828374,27.765735077804443
18001,45.0,42.39020878329733,44.42530608444672
18003,31.9,30.36147447714984,28.182807399347116
18005,36.2,34.2438232851044,31.191924236208955
18007,48.1,47.1341874578557,40.63297600816743
18009,49.5,49.35636856368563,49.221147037998584
18011,37.8,28.20298828913717,19.329484153742413
18013,38.9,37.74315561959654,34.90518543379762
18015,47.6,43.4465133260314,43.253467843631775
18017,45.5,42.96061040319145,42.28126079778861
18019,36.5,35.61253181594062,33.34080770410933
18021,45.6,44.16469682810181,41.45250177333988
18023,50.3,46.08030592734226,44.289654527605066
18025,45.2,48.17548175481755,47.5822565605435
18027,39.9,39.9807614418793,34.95168966014517
18029,41.2,40.43873189266208,38.52410404134542
18031,47.5,47.09591576998727,42.835604199240564
18033,45.9,42.03112616182722,43.48418756815703
18035,37.2,36.26531676983601,33.57481710105167
18037,44.4,41.72122492080253,38.67453934643184
18039,37.0,36.60101185337002,36.1047940292129
18041,46.5,43.61548635325237,44.53632243047899
18043,33.1,34.76552370693954,31.134593190998267
18045,47.5,47.27211400623999,45.579872479751856
18047,44.2,42.83870967741936,40.12521343198634
18049,49.2,44.11286330528251,39.065407184771715
18051,41.0,41.3797687092915,40.78154971673283
18053,41.9,41.41758241758242,38.1943971872519
18055,43.4,41.09727660697786,39.69837798432659
18057,19.8,16.41166640319776,14.8095885236435
18059,37.4,36.35291342297712,30.05962567326572
18061,41.0,42.53211692422268,40.50777349878762
18063,37.2,31.5284757118928,26.60995840075912
18065,44.4,44.79496175303387,43.21902908174948
18067,38.0,37.58113447156766,37.85779919901524
18069,46.7,42.05357142857143,42.72315270935961
18071,46.7,45.85513920870839,41.998349520726215
18073,46.4,44.42757224369593,43.32074477428421
18075,49.5,48.44658104326612,46.34289919058131
18077,40.2,38.67106892282295,39.543726235741445
18079,46.9,46.37517478756588,43.791399432236354
18081,36.2,34.93846860040657,30.93229344742508
18083,37.2,36.88005768768528,35.61201688322436
18085,42.1,37.76638898232978,35.233793639628296
18087,33.9,30.57670346402741,30.110450297366185
18089,37.3,36.29460825921689,35.36667878046546
18091,41.0,39.76256089438009,39.11489620561174
18093,46.3,43.271875,38.565218750977266
18095,40.0,40.86881421328907,39.140680659834494
18097,29.6,29.27839109970047,27.505388226197503
18099,41.1,41.66937845753336,37.81059161846909
18101,42.3,41.67255262042661,42.497453063600645
18103,46.2,43.73317498020586,42.47102714716622
18105,26.2,23.19796887190405,21.390905895045638
18107,46.9,44.4588898081393,41.17760617760618
18109,45.0,40.4260802336569,38.78757615100369
18111,49.8,49.79168783660197,45.33683997572325
18113,43.7,41.4629388816645,39.5704655902179
18115,44.7,47.8469995419148,45.21857923497268
18117,45.3,42.93323330832708,44.71864308073087
18119,43.4,46.39930135697971,42.94589697126586
18121,45.6,39.00486838848089,37.945766849768944
18123,45.5,46.34253496375485,45.862296041559965
18125,45.5,49.06350437770143,47.76344835598931
18127,38.0,35.35027491314933,34.523888796404194
18129,41.8,40.1360929968812,36.332199230297284
18131,45.1,46.14453855461446,45.342686292548294
18133,48.2,40.27473863360078,38.785121970855805
18135,47.5,45.33962582167537,42.321679962458944
18137,46.8,46.16358171175447,42.476441382105584
18139,50.9,49.17655090024746,45.83404913245147
18141,32.5,32.18439923898727,29.932271521948415
18143,42.5,42.19344544003928,44.817844741333644
18145,44.7,43.51734700672571,42.05488599866442
18147,42.8,44.64481623697203,40.28680418197231
18149,43.4,44.90570813821036,43.39634297010131
18151,43.0,40.51090068266902,39.18099089989889
18153,44.4,42.10736379964079,42.08522575474218
18155,44.4,44.74097331240188,45.638975270250256
18157,30.5,28.44812084157526,27.05502242368713
18159,48.4,43.08339298496779,37.11058480597559
18161,45.6,38.9241762604208,36.46288209606987
18163,35.7,34.80117337547174,32.35818043432495
18165,45.2,44.2742006908157,40.706422018348626
18167,34.8,34.64173194207591,33.24168994311285
18169,46.0,43.50920134167347,41.82507747097729
18171,46.7,40.79593564775614,41.34965266291763
18173,33.6,32.61788698766415,28.274475247972163
18175,44.1,44.70326645137381,41.85120930707215
18177,39.5,38.90763708273327,36.333904034417664
18179,46.5,42.61847389558233,42.675159235668794
18181,47.7,44.58500827618823,39.93055555555556
18183,45.4,42.33917608328143,37.2155625657203
19001,48.4,42.27106227106227,41.13528855250709
19003,41.4,41.17647058823529,35.43872919818457
19005,44.3,44.11705952856572,41.45338678178641
19007,41.2,39.67884828349945,37.580275229357795
19009,44.8,41.77646524307133,35.86581154415392
19011,43.4,38.4011742787783,34.544131639335085
19013,35.1,33.52953388122947,30.18167351810105
19015,38.2,35.39867109634551,32.30704565754217
19017,37.6,35.46099290780142,30.69097075031793
19019,43.6,42.78055495182207,35.60118574217338
19021,36.2,29.7843982751862,31.39027192646496
19023,41.4,43.3810888252149,37.050890835712174
19025,38.1,37.84154881230262,36.6346425543939
19027,39.8,41.95438819459154,35.97387847813742
19029,40.4,44.57213215678227,37.3454157782516
19031,41.9,40.00779119594858,40.08620689655172
19033,33.3,31.51558073654391,34.37479701201689
19035,42.7,39.25168487102022,40.507859733978236
19037,45.3,45.7990497160737,45.18996590355577
19039,43.0,44.99129609115366,42.28879378665399
19041,36.8,37.4486301369863,32.08066808813078
19043,45.6,47.73837667454689,43.037049073773154
19045,41.5,37.33547733905068,37.1926797707807
19047,42.8,38.46153846153847,34.87039819684448
19049,32.7,22.53501690471262,18.603766696078132
19051,41.4,35.45355981207084,29.44892944892945
19053,41.5,38.11701924909472,37.24007561436673
19055,47.2,44.81818181818182,42.55107125062282
19057,39.3,35.75445005551377,34.90350618738951
19059,35.3,31.21180858662011,28.55515906157467
19061,40.2,36.5512218805632,33.39870858729105
19063,36.0,34.31016973741477,33.37825696316262
19065,43.7,41.30388466728215,42.1292552018234
19067,40.9,41.92571479469137,40.836781609195405
19069,38.6,35.62012375571697,38.903281519861835
19071,42.4,42.32692307692308,35.90122414520895
19073,42.3,34.64939024390244,35.10775168864587
19075,38.3,35.38461538461539,33.43822843822844
19077,44.9,38.26288063728639,34.157569380507695
19079,40.4,37.86416774911858,34.35611782477341
19081,38.6,38.60806772908366,36.07965638422491
19083,37.0,35.70359281437126,34.94484101232966
19085,44.1,41.03088765468187,37.77296871926028
19087,39.7,37.25348551614535,34.38374847462494
19089,43.0,42.58543374052884,41.090738128819936
19091,38.4,38.9627465303141,37.086590499098016
19093,43.2,39.37261210536899,39.40928270042194
19095,42.1,37.41502604396575,35.523809523809526
19097,44.7,45.71449150100835,42.0323493145717
19099,44.8,41.01206123395701,40.61305553473731
19101,31.4,33.82665645998129,23.837644514680196
19103,19.8,17.43144352717519,15.5582275269434
19105,42.3,41.91236691236691,38.62331419415142
19107,46.3,43.49726775956284,44.18205238299699
19109,38.9,38.77164502164502,34.572277038030464
19111,42.7,41.78123371678223,37.896634111581506
19113,30.3,27.16675878008341,26.24896547742014
19115,41.0,41.35092761954534,39.09258770772883
19117,44.5,45.55627635420046,44.09825255522585
19119,38.3,40.28124589302142,41.6235111341274
19121,41.0,42.56273256368667,34.04875463698993
19123,41.2,39.65938390555028,38.25767871704267
19125,40.6,35.94370096908168,32.09277238403452
19127,37.2,34.06899109792285,33.49722022616391
19129,36.6,33.93762183235867,28.975300069437555
19131,44.5,42.40753194351042,35.56629834254144
19133,42.9,41.6491122479687,39.74524346984843
19135,44.3,41.63198842048128,39.7078608495099
19137,40.7,34.56725069160848,34.658539963983934
19139,34.5,34.36867700827091,35.04958706244169
19141,39.0,38.99151273090364,37.13786726936511
19143,37.6,40.56287692651329,38.08870598994056
19145,39.3,38.29955947136564,40.78448655795505
19147,35.0,36.24420401854714,30.15846814130076
19149,39.1,37.99526907155529,36.0131776673217
19151,39.9,38.48202396804261,37.74767488879903
19153,29.5,25.83960645883837,24.68532256149718
19155,39.3,36.45251622719694,33.6460346642782
19157,42.5,39.40526486837829,39.02138157894737
19159,44.4,37.84702549575071,37.53501400560224
19161,43.0,42.74716369529984,34.41031585047812
19163,30.7,27.37300224421003,26.64424482621665
19165,45.9,40.88410712197404,34.7027027027027
19167,33.6,34.52060261398783,28.81625772616595
19169,21.3,18.93190525580509,16.180904522613066
19171,40.8,39.03435623749166,41.55385013365526
19173,46.6,44.07880008954555,41.31386861313869
19175,43.2,38.01506946079586,34.547662416514875
19177,46.3,43.22241022748637,38.702681388012614
19179,39.9,37.28431167745978,37.983144434757335
19181,37.8,32.90702735277377,30.007164350193438
19183,39.1,36.44859813084112,36.27278071722516
19185,45.9,44.48228882833787,41.47295742232451
19187,36.8,33.77517306482064,33.66419516861995
19189,38.0,34.3482905982906,31.806191864500903
19191,37.3,37.61605271039233,33.000893122953265
19193,35.0,33.79742104279574,32.6644634468041
19195,39.6,34.31024827328729,35.61797752808989
19197,39.1,38.92079315202081,35.336048879837065
20001,35.8,34.6875,34.82790915476469
20003,42.3,41.12285818446956,40.51262433052793
20005,41.5,43.64764027522047,41.904951678788485
20007,32.8,34.28489042675894,33.74297752808989
20009,31.4,30.90434498885203,30.397465437788018
20011,31.7,29.01952848325407,30.29045643153527
20013,39.1,40.05908419497784,38.87507768800497
20015,32.3,27.95760390615696,27.64983164983165
20017,39.7,37.63386027536971,36.0484314804623
20019,40.8,36.65293897416698,35.669846536706764
20021,38.9,35.01750532024438,32.41610738255034
20023,35.7,30.97773475314617,31.77470775770457
20025,27.6,28.96461336828309,27.158671586715865
20027,39.5,37.56729475100942,34.81559908240692
20029,38.1,36.36079900124844,30.78342559973159
20031,40.6,37.15289394446303,32.490668476416694
20033,37.2,31.82844243792325,31.417624521072796
20035,31.1,29.96635864242218,29.387131952017448
20037,30.7,30.49514113836187,29.184567795153804
20039,40.0,37.2852233676976,32.76271992391821
20041,39.3,38.24208566108007,31.729068962866148
20043,36.7,37.40042743345639,33.61788617886179
20045,22.3,20.69653662932921,19.28569380322886
20047,32.3,29.71588262692129,35.08941517641372
20049,41.5,37.96208530805687,36.26681614349776
20051,29.9,28.79390898079253,27.874684415882488
20053,35.5,36.58225154288147,34.85834207764953
20055,24.9,25.36979785969084,24.160389898094817
20057,23.1,23.49929020482661,25.438982636341407
20059,39.5,36.51147771972055,36.28826168436595
20061,30.0,28.39038754798338,26.331406353916204
20063,35.2,40.12066365007541,39.352097716409986
20065,34.1,36.29856850715746,33.72615039281706
20067,28.0,28.54997854997855,26.949720670391063
20069,25.8,29.68245425188374,23.91552511415525
20071,29.3,31.11849390919159,25.11904761904762
20073,38.6,44.6723044397463,36.906128069772784
20075,30.3,28.29750145264381,39.82826948480845
20077,39.1,32.30289959261922,37.897042716319824
20079,30.1,31.16911797182103,25.29830849250404
20081,25.4,28.86478109259977,25.616776315789476
20083,30.7,26.6617969320672,27.986906710310965
20085,45.9,41.31991051454138,38.03687879469305
20087,42.5,39.4351226178726,37.888486157168195
20089,39.5,35.1938645078824,37.49432591920109
20091,17.5,16.10478854951542,13.97850238929212
20093,27.7,26.40675241157556,36.29817873782296
20095,33.7,31.38151875571821,30.807596393631307
20097,30.0,28.24694234129295,29.411764705882355
20099,31.9,30.25233514568521,30.287933181918092
20101,34.1,34.37764606265876,25.32228360957643
20103,33.9,31.60751239701691,28.297742086499333
20105,35.6,31.82012847965739,25.386100386100384
20107,39.5,38.84382834390208,37.29847494553377
20109,38.7,35.12269938650307,28.81089575694081
20111,31.9,32.74030145787003,32.22861884757015
20113,32.1,30.28882504158475,25.07476076555024
20115,38.6,35.6624531835206,32.20444113633544
20117,45.7,48.56265699134803,38.7941006362059
20119,28.5,33.6262250760392,25.029058504455637
20121,36.7,32.68721238321015,31.594698589140656
20123,36.2,32.87516899504281,23.64519427402863
20125,30.2,32.80486759790899,33.76042206415752
20127,40.8,44.31845027167493,35.223191380194976
20129,34.5,29.38967136150234,36.06027987082885
20131,46.2,46.49956784788245,36.16219475429605
20133,35.1,32.39758595464521,29.683189040053275
20135,36.5,38.35383962664404,34.88120950323974
20137,37.6,32.63234227701233,31.23904881101377
20139,42.3,38.97104956529533,40.75194864740945
20141,40.3,36.47686832740214,31.809145129224653
20143,37.9,32.28699551569507,30.445544554455445
20145,29.8,28.72230275419341,33.72186495176849
20147,36.8,35.26717557251908,34.33390508862207
20149,37.4,32.84457478005865,27.02205882352941
20151,27.7,29.08298302973688,28.688524590163933
20153,34.5,30.67357512953368,30.258899676375407
20155,30.6,29.46252978876009,31.064318709405114
20157,41.4,35.19657662476598,32.06917475728155
20159,33.6,35.10266159695817,29.472308446332296
20161,22.5,19.37764385466767,16.40043489169524
20163,41.5,37.75843307943417,31.852684846780992
20165,32.5,33.88022969647252,32.06214689265537
20167,35.8,34.5905804182138,30.577647551276684
20169,34.5,32.13011254460609,29.6334594138616
20171,28.9,28.13953488372093,29.50867902324213
20173,29.3,27.120609833211,25.77445444834427
20175,26.9,28.07384997284927,30.134838507369082
20177,33.6,31.50362028032882,30.126425894658816
20179,36.6,32.9385222786238,34.626865671641795
20181,35.9,30.54579526821269,28.698224852071007
20183,38.0,37.42828214647317,39.265429761453994
20185,29.1,30.78424991864627,29.539688292859733
20187,31.0,21.77777777777778,37.6153300212917
20189,32.0,35.93664664117968,25.73710073710074
20191,37.8,36.60073075469321,36.23426023084995
20193,30.3,22.84902597402597,23.17639927258032
20195,37.6,38.83587786259542,31.031264582361175
20197,45.5,44.09025046574208,38.183716075156575
20199,36.7,35.89015151515152,28.864970645792564
20201,38.1,38.86620225798703,39.963692946058096
20203,32.9,27.1523178807947,29.35064935064935
20205,37.2,36.85435086086552,37.4248496993988
20207,40.2,42.53393665158371,37.95025728987993
20209,34.3,34.03050376185804,32.00037416397736
21001,31.1,34.35176204332364,39.83324156375364
21003,39.2,36.73393402338223,39.91234172812022
21005,43.0,38.56520837652913,35.08003164749559
21007,40.4,38.00681431005111,40.58283864004317
21009,40.4,41.63946948128602,41.98963058976021
21011,34.5,38.57070451089712,44.15967875280501
21013,33.2,35.63509340353364,40.28382993758097
21015,32.8,30.29076426488963,29.114430514803946
21017,38.7,40.55238930293731,34.43070730304773
21019,35.3,37.33170134638923,31.971539381214825
21021,34.3,34.57369189076506,35.18491590325239
21023,40.6,40.03902785169416,43.54561101549053
21025,31.2,34.14762004613127,40.12074081653535
21027,44.2,43.80508412848715,42.08965760677727
21029,41.1,41.07555394845216,40.772612957862144
21031,40.4,44.10115573864287,45.97315436241611
21033,41.2,42.23349134604785,42.588208770149926
21035,30.3,32.20044543429844,31.8674232654114
21037,34.8,32.47676509638494,26.51815638163761
21039,39.5,41.32509825940483,44.749547374773684
21041,37.6,40.57646564992304,43.332864971195725
21043,37.3,40.66781745603625,40.16259275425578
21045,36.8,35.0403078050568,43.53963083604778
21047,33.4,35.1976401179941,32.29622819538867
21049,36.3,34.77079107505071,37.63997219862538
21051,29.0,39.60250766973456,38.17303110748077
21053,31.6,34.6357521110634,40.31548612164417
21055,40.2,40.84033613445378,45.45167901623837
21057,36.4,37.41382912053478,43.08437067773168
21059,37.6,39.80291610033363,33.92359355817145
21061,40.1,45.14091350826045,43.509161576901725
21063,31.0,38.54841695982226,45.477432116525804
21065,37.3,45.11022627949888,43.30958036421219
21067,22.4,20.70537665819853,18.759484247797744
21069,37.9,38.80964597229348,42.435822065451696
21071,29.9,34.15983006152945,39.25593583736997
21073,31.4,33.29871517165663,29.634963717941616
21075,39.0,41.31649761954046,39.78118161925602
21077,44.4,40.68351208871114,45.83758069996602
21079,35.7,41.23037759864234,37.245313773431135
21081,44.2,42.11196739061207,44.649744929700134
21083,38.9,37.26634123109894,41.45215051604353
21085,37.1,41.54666972634961,44.64473903156026
21087,36.2,45.62728073486851,41.34722739114254
21089,37.8,35.65693994133086,36.83675861530046
21091,45.7,46.31432545201669,40.9474367293965
21093,34.3,33.50960324415858,30.930264048747464
21095,34.3,35.92587042309805,35.94683312705161
21097,42.6,40.63127025775582,42.94370302193588
21099,35.1,41.87413272385928,43.760079870977656
21101,37.8,38.08709963286492,37.45009740985596
21103,44.5,43.88941849380362,42.05650764242705
21105,39.1,33.51444094938519,38.72444308819042
21107,38.3,37.87009480563311,40.25849993633007
21109,33.4,40.70194384449244,40.78729738670195
21111,29.1,28.48212525955552,25.750429133741747
21113,32.3,29.31834289027769,30.966403051208708
21115,35.1,38.91358024691358,41.12589431404544
21117,32.6,30.79002901609074,27.232753397385963
21119,30.8,35.92846338642228,27.926119253162017
21121,32.6,40.35145888594165,39.182433094794625
21123,40.2,43.91731266149871,34.983213429256594
21125,34.8,36.9344460084456,40.25015663796904
21127,33.0,39.19468045807167,43.581687612208256
21129,30.8,41.20665251238499,41.44059869036483
21131,30.1,29.24288617886179,41.38646741386467
21133,32.9,36.510169392181,36.00832412043962
21135,34.8,41.36202214330478,44.41521429354379
21137,40.8,46.80825461765237,43.544046408707615
21139,40.8,41.92460026404577,43.97130647130647
21141,39.5,40.89013280649764,42.94299085301
21143,36.5,40.47260686333534,46.60856935366739
21145,33.3,31.20582798738719,31.586599241466494
21147,31.0,35.64635718891039,43.54811432437003
21149,38.6,39.40826597529357,40.398806720050246
21151,29.7,30.4386890112895,28.4941778100273
21153,28.2,35.29673755706492,39.78520868928484
21155,43.9,46.59361955873584,43.58436891750262
21157,38.0,41.98017172700717,35.03500456581293
21159,29.7,34.85203796761586,36.8821752265861
21161,35.8,38.16935961424583,31.77451971688574
21163,39.9,39.13020076430379,39.5991540901663
21165,39.3,37.35711019661638,42.90594397631519
21167,41.6,40.33755846268556,35.176069670579324
21169,37.6,42.16224018475751,42.270194986072426
21171,34.6,42.81559814937211,42.355793772332824
21173,39.3,38.45809054235769,41.49971379507728
21175,32.7,39.65569929713762,37.87404654801486
21177,40.7,40.42407660738714,41.8846258999362
21179,43.1,43.29828944172652,36.632434612640004
21181,37.6,37.51783166904422,45.40540540540541
21183,41.4,42.86421280544386,39.7921760391198
21185,26.5,23.14610128617364,19.68299711815562
21187,41.2,41.94545210264678,44.0658644711843
21189,28.0,31.72373426982734,43.68996356409407
21191,46.9,46.17575264442637,43.1630315705607
21193,31.4,31.81956257594168,34.34549630007655
21195,34.3,36.03007651429957,38.682741361054966
21197,36.5,39.7104201281747,43.51093662366797
21199,34.8,38.56407218374043,35.0257670312466
21201,36.4,43.89555398729711,39.08196721311475
21203,37.0,39.69562999489883,45.46641141663766
21205,29.0,32.03205410968975,34.16584818296619
21207,34.4,37.2036176973845,38.56866849138625
21209,33.3,30.75118146667107,29.252474985441264
21211,34.5,31.78286397356116,30.11275504116454
21213,41.0,42.27292294446836,43.91054699304926
21215,40.3,35.82373820448446,39.207862262617304
21217,36.1,39.70780230027977,34.87607189005051
21219,36.7,42.43301044156497,38.73636705528394
21221,36.7,34.91421810293828,32.27534219400913
21223,40.9,41.85584092792046,43.213572854291414
21225,42.9,39.59948320413437,45.61141883255219
21227,31.3,29.92670187285372,27.254729166918164
21229,38.5,44.52984883423008,42.411246128186804
21231,35.8,39.05763509306027,39.59521094640821
21233,43.5,43.6426116838488,46.39854578504885
21235,31.5,39.15263772882676,39.37877480586713
21237,30.8,36.5873500101688,32.537912578055305
21239,29.5,31.15624817603455,26.207820032137118
22001,38.0,38.74939210115437,43.53673592686963
22003,38.0,41.14516219396045,43.33711548159355
22005,41.7,36.96998220405042,29.433373349339735
22007,36.9,40.68721901091843,43.942366231482104
22009,37.0,37.97463845551044,35.842040679730786
22011,39.5,40.9116151907386,40.626029654036245
22013,41.3,40.24706737257345,48.17942531256855
22015,32.5,32.83554523627345,29.272427486588793
22017,32.2,34.18607580510686,32.619695895963105
22019,34.6,36.02115856018578,34.0385989992852
22021,38.6,40.20857473928158,48.684019194416166
22023,42.8,44.33860142888071,40.91254752851711
22025,36.7,38.20781426953567,40.498887829679056
22027,35.2,39.43519066542657,46.97364610483638
22029,34.5,38.12417630692634,44.263353235436504
22031,40.6,39.1629213483146,39.61486303227556
22033,26.4,26.00675566758012,25.951465928491636
22035,31.2,36.62966700302724,34.843782329815845
22037,39.5,43.02538787023978,42.06971826181868
22039,30.6,37.60767332495227,40.580124994036545
22041,36.5,34.94799621790676,42.13577421815408
22043,41.6,41.29178018472988,43.16693163751987
22045,38.5,40.32230339492909,41.91112465181058
22047,38.9,39.11408089211434,37.92765002804263
22049,39.7,41.89762571093256,43.95655402896398
22051,30.0,31.69379160348397,28.363267463025423
22053,41.2,41.81215254071979,42.422548334498025
22055,29.0,30.21529906608683,29.243443235460294
22057,38.0,39.45553307740096,40.45462082271899
22059,38.5,44.43009043028918,39.863645478243434
22061,24.7,27.06557183829018,29.37865997414252
22063,43.2,39.39190835973677,36.795205342377734
22065,33.7,40.42011457670274,34.06187471140527
22067,38.8,42.44198538891276,38.533693963284804
22069,32.1,37.0293682653708,38.05720405158181
22071,23.4,25.13846466664604,21.80877425272392
22073,30.0,33.41239345009373,32.46832661328849
22075,34.2,36.74954517889631,31.61078576484973
22077,39.1,42.72400051420491,37.03551912568306
22079,33.8,34.69796469656746,37.49000799360512
22081,41.8,42.9296346414073,49.332285938727416
22083,32.1,39.34859154929578,39.15363521826132
22085,40.9,41.92874692874693,46.23527854968903
22087,37.9,41.21447592438992,29.498008515313828
22089,36.1,36.67928546078316,31.88734953440836
22091,39.5,41.32208546535749,46.27066254535681
22093,45.2,45.44690389464836,39.72015990862364
22095,38.9,37.19185423365487,41.135569405915625
22097,33.3,42.29603293413174,39.62630067504569
22099,37.8,43.07619442306554,46.098545123891796
22101,38.3,39.44689514760773,45.46531954608752
22103,26.5,27.76242742181929,23.958247854130082
22105,34.3,34.88285805152125,35.929628148740505
22107,31.5,40.83403302546879,44.180522565320665
22109,35.8,40.00532190524208,38.90396616567248
22111,40.1,42.63092997598806,43.04911644157764
22113,38.0,44.42905099376565,40.565790164278596
22115,36.4,37.40287840540275,39.26569599681603
22117,40.2,42.33367320927861,46.2199093289062
22119,35.9,40.65437325105833,43.10527763587063
22121,40.6,40.37637897469175,36.94018325954906
22123,34.8,43.14910025706941,46.805088463225616
22125,24.0,33.50642717289521,37.594553706505295
22127,40.0,41.44911085887249,46.82911908646003
23001,40.2,38.75968992248063,35.627666451195864
23003,38.5,38.63535238242634,38.58252040613179
23005,28.2,25.29283002461946,20.629779577147996
23007,41.0,38.32335329341318,36.04672810201992
23009,34.4,31.69438358892651,30.610271048099836
23011,37.7,36.45866070701074,35.2847732145436
23013,36.4,35.64838284497618,30.52465762232367
23017,43.0,44.57950700821653,40.906306020104836
23019,38.4,36.12077967281587,32.89403124801178
23021,43.7,41.81748759068347,37.23900573613766
23023,35.8,33.25771502327219,27.871500358937546
23025,45.3,42.97244567977123,41.855975458175756
23027,38.8,37.56271883911489,32.37909201131618
23029,41.9,39.01845637583893,35.85955153832783
23031,35.0,32.83279509467784,30.190885531887997
24001,42.4,42.8336493441164,40.64782735734858
24003,27.9,25.25324782108206,21.94830975034959
24005,27.6,27.50171796876851,24.33163560381336
24009,34.4,32.62040313894445,28.504425330341558
24011,42.0,41.27252767358888,39.4622761308403
24013,33.3,31.78670669490087,28.176245655654082
24015,37.9,36.89722758352409,36.30874063404568
24017,33.4,30.83816662827948,30.21054407572838
24019,42.1,38.6625505456759,40.339520727054484
24021,30.1,26.07850707850708,23.41369912887975
24023,43.6,42.73929739724079,40.946828358208954
24025,28.2,29.28336253888178,26.155231980138744
24027,16.2,14.53711620676254,12.5528287814753
24029,35.9,32.98295454545455,32.253904570855426
24031,14.5,14.12974773603501,13.342933321641626
24033,27.3,27.27978130548042,25.020306216216625
24035,30.2,31.16152450090744,29.005157211778403
24037,35.0,31.67583925472104,29.556469089428543
24039,36.8,41.03602018068755,38.81749587361472
24041,30.7,28.80343409050259,23.889878768822275
24043,38.9,37.71455535675665,36.49799552919877
24045,34.4,31.93766850686866,32.00499079441883
24047,34.1,32.60386435537428,30.14307715236723
24510,28.2,29.73409427388974,28.165549789016165
