fips_code,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022
1001,5.300000000000001,2.8,2.3
1003,6.100000000000001,2.9,2.4
1005,7.7,5.5,4.100000000000001
1007,7.300000000000001,3.4,2.5
1009,4.5,2.4,2.2
1011,6.0,3.9,2.8
1013,9.5,5.100000000000001,3.4
1015,7.7,4.0,3.0
1017,7.4,3.6,2.6
1019,5.100000000000001,2.5,2.3
1021,5.4,2.8,2.3
1023,7.300000000000001,4.3,3.8
1025,9.8,5.800000000000001,5.0
1027,4.4,2.7,2.3
1029,5.0,2.6,2.4
1031,4.800000000000001,2.8,2.5
1033,7.2,3.9,3.0
1035,7.9,4.7,3.5
1037,6.0,3.0,2.5
1039,5.4,3.0,2.6
1041,6.2,3.3,2.6
1043,4.7,2.3,2.1
1045,5.300000000000001,3.1,2.6
1047,11.6,7.100000000000001,5.0
1049,4.9,2.5,2.3
1051,5.300000000000001,2.7,2.2
1053,6.7,4.0,3.1
1055,8.4,4.0,3.0
1057,5.5,3.1,2.7
1059,4.9,2.5,2.3
1061,4.5,2.8,2.4
1063,11.7,6.5,4.4
1065,10.2,5.5,3.9
1067,5.300000000000001,3.2,2.7
1069,5.9,3.3,2.6
1071,5.800000000000001,2.8,2.5
1073,6.800000000000001,3.5,2.6
1075,5.300000000000001,3.0,2.7
1077,6.100000000000001,3.1,2.6
1079,5.4,2.9,2.4
1081,5.7,2.8,2.4
1083,4.7,2.4,2.1
1085,14.4,8.700000000000001,5.2
1087,10.4,5.800000000000001,3.8
1089,5.100000000000001,2.6,2.1
1091,6.800000000000001,4.2,3.4
1093,5.5,2.8,2.5
1095,4.600000000000001,2.4,2.1
1097,8.6,4.600000000000001,3.2
1099,8.8,5.5,4.100000000000001
1101,8.5,4.7,3.1
1103,4.9,2.6,2.1
1105,11.8,7.9,5.300000000000001
1107,7.2,4.0,3.3
1109,5.4,3.2,2.7
1111,5.2,2.7,2.5
1113,5.7,3.0,2.6
1115,5.300000000000001,2.6,2.2
1117,4.2,2.1,1.8
1119,7.600000000000001,4.4,3.5
1121,7.7,4.100000000000001,3.1
1123,7.5,4.0,2.9
1125,7.2,3.5,2.5
1127,6.4,3.6,2.8
1129,8.700000000000001,4.600000000000001,3.6
1131,15.9,10.5,7.800000000000001
1133,5.100000000000001,2.7,2.4
2013,4.100000000000001,2.5,2.0
2016,4.7,3.8,3.1
2020,7.9,5.9,3.3
2050,12.3,13.1,8.8
2060,7.9,5.600000000000001,4.3
2063,8.700000000000001,2.5,2.9
2066,10.8,3.3,9.3
2068,17.4,10.5,6.300000000000001
2070,8.8,8.3,5.600000000000001
2090,6.7,5.2,3.7
2100,16.4,11.2,6.600000000000001
2105,14.1,9.3,5.600000000000001
2110,7.0,4.800000000000001,2.8
2122,9.600000000000001,7.300000000000001,4.5
2130,10.2,7.4,3.8
2150,6.7,6.600000000000001,4.3
2158,20.8,19.5,12.9
2164,11.4,8.700000000000001,5.800000000000001
2170,8.8,6.9,4.600000000000001
2180,11.1,9.700000000000001,6.9
2185,6.2,6.5,5.0
2188,12.7,11.5,9.0
2195,9.1,7.0,5.800000000000001
2198,9.8,8.200000000000001,5.5
2220,7.300000000000001,4.600000000000001,2.8
2230,21.6,13.6,6.7
2240,7.800000000000001,6.600000000000001,5.2
2275,9.200000000000001,7.5,5.100000000000001
2282,8.6,7.100000000000001,5.100000000000001
2290,12.7,12.3,7.9
4001,12.7,9.200000000000001,7.7
4003,6.9,5.100000000000001,4.4
4005,9.600000000000001,6.2,4.3
4007,7.600000000000001,5.2,4.2
4009,6.2,4.3,3.6
4011,5.300000000000001,4.100000000000001,2.9
4012,7.100000000000001,5.300000000000001,4.7
4013,7.300000000000001,4.600000000000001,3.3
4015,9.9,5.7,4.5
4017,10.0,6.600000000000001,5.2
4019,7.600000000000001,5.100000000000001,3.8
4021,7.4,4.9,3.9
4023,11.3,8.8,7.5
4025,7.4,4.3,3.5
4027,17.1,13.1,12.5
5001,4.100000000000001,3.4,3.3
5003,9.5,7.300000000000001,5.5
5005,6.100000000000001,3.8,3.6
5007,4.5,2.8,2.4
5009,5.4,3.0,2.9
5011,6.0,4.800000000000001,5.0
5013,5.300000000000001,3.4,3.1
5015,5.800000000000001,3.5,2.9
5017,10.7,8.5,6.2
5019,6.100000000000001,4.800000000000001,4.5
5021,6.2,4.0,4.0
5023,7.800000000000001,4.7,4.2
5025,6.2,4.100000000000001,3.9
5027,7.0,5.4,4.4
5029,6.2,4.2,3.7
5031,5.4,3.3,2.8
5033,5.5,3.6,3.2
5035,8.5,5.5,4.0
5037,6.2,4.4,3.7
5039,5.5,4.2,4.0
5041,7.2,6.0,5.300000000000001
5043,7.100000000000001,5.100000000000001,4.4
5045,5.600000000000001,3.5,2.9
5047,5.800000000000001,3.8,3.3
5049,5.300000000000001,3.7,3.4
5051,8.1,4.9,3.8
5053,5.300000000000001,3.3,3.1
5055,6.100000000000001,3.5,3.3
5057,5.300000000000001,3.6,3.3
5059,5.9,3.9,3.5
5061,5.100000000000001,3.3,3.3
5063,5.9,3.9,3.4
5065,8.6,5.5,5.2
5067,7.4,5.300000000000001,5.0
5069,8.200000000000001,6.5,5.2
5071,6.5,4.800000000000001,4.100000000000001
5073,7.800000000000001,5.800000000000001,4.800000000000001
5075,6.300000000000001,4.3,3.6
5077,7.800000000000001,5.7,4.600000000000001
5079,6.100000000000001,4.600000000000001,4.5
5081,6.7,4.600000000000001,3.9
5083,6.800000000000001,4.3,3.8
5085,5.7,3.4,2.8
5087,4.0,3.1,2.5
5089,6.600000000000001,4.3,3.7
5091,7.100000000000001,4.9,3.9
5093,9.3,7.100000000000001,5.2
5095,6.800000000000001,5.4,4.4
5097,7.100000000000001,5.0,4.800000000000001
5099,6.0,4.100000000000001,3.9
5101,5.2,3.1,3.0
5103,6.2,4.0,3.9
5105,5.7,4.2,3.6
5107,9.4,7.7,6.300000000000001
5109,6.0,4.5,3.7
5111,5.7,3.9,3.4
5113,6.800000000000001,4.5,3.7
5115,6.0,4.100000000000001,3.9
5117,5.5,3.7,3.0
5119,7.600000000000001,4.9,3.5
5121,6.100000000000001,4.0,3.4
5123,8.1,6.2,4.9
5125,5.100000000000001,3.2,2.8
5127,4.600000000000001,3.4,2.8
5129,6.5,4.4,4.5
5131,6.100000000000001,3.8,3.1
5133,6.0,4.5,3.9
5135,7.300000000000001,5.0,4.100000000000001
5137,7.2,5.100000000000001,4.2
5139,8.5,6.100000000000001,4.800000000000001
5141,7.300000000000001,4.9,4.3
5143,4.7,2.9,2.3
5145,6.4,4.100000000000001,3.5
5147,5.9,5.100000000000001,3.5
5149,5.2,4.100000000000001,3.8
6001,8.9,6.100000000000001,3.3
6003,11.7,8.200000000000001,5.4
6005,9.4,7.0,4.4
6007,9.4,6.9,4.5
6009,7.800000000000001,5.800000000000001,3.6
6011,16.4,12.5,11.6
6013,9.0,6.4,3.5
6015,9.700000000000001,7.600000000000001,5.100000000000001
6017,8.5,5.800000000000001,3.4
6019,11.7,9.1,6.4
6021,9.0,7.0,5.300000000000001
6023,8.5,6.300000000000001,4.0
6025,22.6,17.5,14.7
6027,8.0,6.0,3.7
6029,12.8,9.9,6.9
6031,11.9,9.700000000000001,7.0
6033,9.8,7.600000000000001,5.0
6035,7.4,6.100000000000001,4.5
6037,12.3,8.9,4.9
6039,11.1,8.8,6.100000000000001
6041,6.800000000000001,4.5,2.7
6043,11.1,7.9,4.5
6045,9.1,6.300000000000001,4.100000000000001
6047,12.5,10.3,7.7
6049,8.8,7.2,5.5
6051,12.1,6.800000000000001,3.7
6053,11.1,8.3,5.9
6055,8.9,6.100000000000001,3.2
6057,8.1,5.7,3.4
6059,8.9,6.0,3.2
6061,7.5,5.100000000000001,3.1
6063,11.0,9.4,6.5
6065,10.1,7.300000000000001,4.2
6067,9.5,6.9,3.9
6069,9.9,7.300000000000001,5.0
6071,9.600000000000001,7.4,4.100000000000001
6073,9.4,6.5,3.4
6075,7.9,5.100000000000001,2.5
6077,11.5,8.6,5.2
6079,7.800000000000001,5.300000000000001,3.0
6081,6.9,4.600000000000001,2.4
6083,8.1,5.800000000000001,3.5
6085,7.100000000000001,4.800000000000001,2.6
6087,9.700000000000001,6.9,4.800000000000001
6089,8.9,6.9,4.600000000000001
6091,8.3,6.100000000000001,4.2
6093,10.0,8.1,5.7
6095,9.8,7.4,4.2
6097,8.0,5.5,3.1
6099,11.0,8.3,5.4
6101,11.4,8.9,6.600000000000001
6103,9.1,7.2,4.800000000000001
6105,8.200000000000001,6.300000000000001,4.600000000000001
6107,13.5,10.6,8.200000000000001
6109,10.6,7.300000000000001,4.5
6111,8.700000000000001,6.2,3.7
6113,7.800000000000001,5.9,4.0
6115,10.7,8.4,5.5
8001,7.5,6.2,3.4
8003,5.9,6.0,3.6
8005,7.300000000000001,5.800000000000001,3.1
8007,7.0,5.300000000000001,3.2
8009,2.2,2.3,1.7
8011,4.0,6.600000000000001,3.6
8013,5.7,4.4,2.5
8014,6.100000000000001,4.600000000000001,2.6
8015,5.9,4.4,2.7
8017,2.2,2.4,1.9
8019,8.1,5.5,2.9
8021,5.2,5.100000000000001,3.2
8023,6.800000000000001,6.4,4.100000000000001
8025,5.100000000000001,5.600000000000001,3.8
8027,4.600000000000001,4.3,2.9
8029,6.100000000000001,5.7,3.6
8031,7.600000000000001,5.9,3.1
8033,6.300000000000001,5.0,3.0
8035,5.300000000000001,4.100000000000001,2.5
8037,8.9,4.800000000000001,2.6
8039,4.3,3.9,2.4
8041,6.7,5.7,3.3
8043,7.2,7.5,4.7
8045,6.300000000000001,5.100000000000001,3.0
8047,10.8,6.100000000000001,2.7
8049,7.9,4.600000000000001,2.7
8051,6.2,4.0,2.5
8053,3.8,3.8,2.5
8055,8.8,8.6,6.100000000000001
8057,3.9,3.6,2.1
8059,6.600000000000001,5.100000000000001,2.8
8061,2.2,3.5,1.8
8063,2.6,3.2,1.9
8065,7.600000000000001,4.800000000000001,2.6
8067,6.4,5.5,3.0
8069,5.9,4.7,2.7
8071,6.9,7.0,4.600000000000001
8073,4.100000000000001,4.5,2.9
8075,4.3,4.7,2.8
8077,6.9,5.800000000000001,3.4
8079,5.600000000000001,5.4,2.8
8081,5.600000000000001,5.100000000000001,3.2
8083,6.7,6.0,3.8
8085,6.2,5.4,3.4
8087,5.0,5.300000000000001,3.2
8089,5.7,6.600000000000001,4.2
8091,7.5,4.9,3.1
8093,5.4,4.2,2.6
8095,2.5,3.1,2.1
8097,9.8,5.9,3.3
8099,4.100000000000001,4.9,2.8
8101,7.600000000000001,8.0,4.4
8103,5.100000000000001,5.9,3.7
8105,6.7,6.9,4.2
8107,7.4,4.600000000000001,2.5
8109,6.600000000000001,6.2,3.4
8111,6.2,3.9,2.6
8113,10.2,5.5,3.1
8115,3.3,4.0,2.6
8117,9.200000000000001,4.3,2.2
8119,7.0,5.0,3.0
8121,2.9,3.4,2.3
8123,6.5,5.800000000000001,3.2
8125,2.6,3.0,2.0
10001,8.3,6.4,5.2
10003,7.4,5.5,4.4
10005,7.2,5.0,4.4
11001,7.9,6.800000000000001,4.7
12001,5.7,3.8,2.8
12003,5.300000000000001,3.8,2.8
12005,6.300000000000001,4.0,2.7
12007,6.300000000000001,4.3,3.1
12009,7.0,4.100000000000001,2.8
12011,9.3,4.9,2.9
12013,5.4,4.600000000000001,3.3
12015,7.7,4.5,3.4
12017,8.9,5.800000000000001,4.100000000000001
12019,5.600000000000001,3.6,2.6
12021,7.300000000000001,3.7,2.8
12023,6.300000000000001,4.600000000000001,3.2
12027,5.4,4.2,3.3
12029,5.800000000000001,4.5,3.3
12031,7.2,4.5,3.0
12033,7.100000000000001,4.600000000000001,3.0
12035,7.9,4.7,3.4
12037,5.7,3.9,2.8
12039,7.300000000000001,5.600000000000001,3.8
12041,5.2,3.8,3.0
12043,6.0,4.4,3.2
12045,6.100000000000001,3.7,2.7
12047,8.200000000000001,6.0,4.0
12049,6.800000000000001,4.9,3.9
12051,8.8,6.4,4.7
12053,8.4,5.2,3.6
12055,8.1,5.9,4.2
12057,7.5,4.3,2.8
12059,5.800000000000001,4.2,3.1
12061,7.800000000000001,4.800000000000001,3.4
12063,5.800000000000001,4.7,3.2
12065,5.9,4.3,3.2
12067,4.5,4.0,3.1
12069,9.200000000000001,4.7,3.0
12071,7.7,4.2,3.1
12073,6.2,4.3,3.0
12075,6.4,4.600000000000001,3.5
12077,5.0,4.3,3.2
12079,6.5,5.0,3.3
12081,7.100000000000001,4.100000000000001,2.9
12083,7.4,5.0,3.4
12085,6.4,3.6,2.7
12086,8.200000000000001,5.5,2.6
12087,8.200000000000001,3.0,1.9
12089,5.9,3.5,2.5
12091,5.800000000000001,3.4,2.4
12093,5.7,4.3,3.1
12095,11.2,5.100000000000001,2.9
12097,14.1,6.2,3.4
12099,8.0,4.4,2.9
12101,7.5,4.5,3.0
12103,7.5,4.100000000000001,2.6
12105,9.5,5.4,3.5
12107,8.4,6.0,4.100000000000001
12109,5.4,3.1,2.3
12111,8.1,5.0,3.4
12113,5.4,3.6,2.7
12115,7.2,4.0,2.9
12117,7.600000000000001,4.100000000000001,2.7
12119,8.3,5.4,4.100000000000001
12121,6.0,4.600000000000001,3.2
12123,6.7,5.2,3.3
12125,5.0,3.8,2.9
12127,8.0,4.7,3.1
12129,4.7,3.2,2.5
12131,6.100000000000001,3.6,2.6
12133,6.100000000000001,4.600000000000001,3.2
13001,4.7,3.6,3.6
13003,3.9,2.9,2.7
13005,4.600000000000001,3.3,2.9
13007,5.9,4.9,4.0
13009,6.9,4.800000000000001,4.0
13011,4.3,2.6,2.2
13013,5.0,2.9,2.5
13015,6.2,3.5,2.9
13017,6.800000000000001,5.300000000000001,4.3
13019,5.7,3.8,3.2
13021,7.4,5.0,3.7
13023,6.4,5.100000000000001,4.3
13025,5.300000000000001,3.7,3.5
13027,5.2,3.8,3.1
13029,5.100000000000001,2.9,2.6
13031,6.5,4.100000000000001,3.4
13033,7.100000000000001,5.800000000000001,5.2
13035,6.100000000000001,3.6,2.8
13037,5.100000000000001,4.100000000000001,3.2
13039,4.800000000000001,3.2,3.0
13043,4.3,3.0,2.4
13045,6.300000000000001,3.7,3.1
13047,4.4,2.8,2.7
13049,3.8,3.2,3.1
13051,7.600000000000001,4.3,3.0
13053,6.300000000000001,4.5,4.600000000000001
13055,8.3,4.800000000000001,4.2
13057,4.800000000000001,2.6,2.4
13059,6.4,3.9,3.3
13061,12.2,9.9,6.7
13063,10.3,6.300000000000001,3.9
13065,3.9,3.0,2.8
13067,5.9,3.2,2.6
13069,5.800000000000001,4.100000000000001,3.5
13071,4.4,3.2,2.8
13073,4.2,2.7,2.8
13075,4.7,3.4,3.1
13077,6.100000000000001,3.3,2.7
13079,5.100000000000001,3.8,3.1
13081,9.0,8.6,4.2
13083,4.100000000000001,2.7,2.6
13085,4.600000000000001,2.7,2.5
13087,4.800000000000001,3.6,3.2
13089,7.9,4.5,3.1
13091,6.0,4.3,3.7
13093,8.9,7.4,4.0
13095,8.6,6.300000000000001,4.3
13097,7.300000000000001,4.3,3.2
13099,5.7,5.0,3.6
13103,4.9,3.0,2.6
13105,6.9,4.800000000000001,3.7
13107,6.9,5.2,4.100000000000001
13109,5.100000000000001,3.5,2.9
13111,4.7,2.9,2.7
13113,5.300000000000001,2.9,2.6
13115,6.2,3.7,3.1
13117,4.5,2.5,2.3
13119,5.800000000000001,3.7,3.2
13121,7.9,4.600000000000001,3.2
13123,4.7,3.1,3.1
13125,4.0,2.7,3.0
13127,6.7,3.8,2.9
13129,5.4,3.2,2.8
13131,4.3,3.2,3.0
13133,5.800000000000001,3.7,3.2
13135,6.300000000000001,3.5,2.7
13137,5.4,3.6,3.1
13139,4.7,2.7,2.4
13141,8.8,6.300000000000001,4.9
13143,5.800000000000001,3.5,3.0
13145,4.5,2.9,2.7
13147,5.4,3.9,3.0
13149,6.4,3.9,3.0
13151,7.2,4.2,3.2
13153,5.2,3.7,3.1
13155,5.600000000000001,4.5,4.0
13157,4.3,2.4,2.0
13159,4.800000000000001,3.2,2.6
13161,5.100000000000001,4.0,3.6
13163,6.7,4.9,4.0
13165,6.300000000000001,4.800000000000001,4.2
13167,4.9,3.6,2.9
13169,4.5,3.1,2.9
13171,6.300000000000001,4.2,3.3
13173,5.2,3.9,3.4
13175,6.600000000000001,4.3,3.8
13177,4.5,3.1,2.9
13179,6.2,4.0,3.3
13181,5.300000000000001,4.0,3.5
13183,4.3,3.1,3.1
13185,6.0,4.100000000000001,3.3
13187,4.800000000000001,2.7,2.4
13189,7.9,5.2,4.4
13191,5.600000000000001,3.7,3.1
13193,7.600000000000001,6.5,4.2
13195,5.0,3.1,2.9
13197,5.0,3.7,3.5
13199,8.6,5.100000000000001,3.8
13201,4.0,3.0,2.6
13205,6.5,5.0,4.0
13207,5.0,3.2,2.8
13209,5.4,4.2,3.8
13211,5.300000000000001,3.2,2.7
13213,7.5,4.3,4.0
13215,7.7,5.2,4.100000000000001
13217,7.0,4.4,3.4
13219,3.6,2.2,2.3
13221,4.7,2.9,2.7
13223,5.300000000000001,3.0,2.6
13225,6.2,4.800000000000001,3.8
13227,4.7,2.8,2.6
13229,4.5,3.1,2.7
13231,4.9,2.8,2.7
13233,5.9,3.6,3.1
13235,4.7,3.8,3.3
13237,6.4,4.0,3.5
13241,5.300000000000001,3.2,2.9
13243,5.9,5.2,4.4
13245,7.600000000000001,5.300000000000001,4.2
13247,7.5,4.5,3.5
13249,4.3,3.8,3.7
13251,8.1,5.600000000000001,4.3
13253,5.0,3.7,3.5
13255,7.5,4.600000000000001,3.3
13257,6.300000000000001,4.3,3.6
13259,5.600000000000001,3.8,3.6
13261,7.4,5.7,4.100000000000001
13263,6.800000000000001,4.5,3.7
13265,7.100000000000001,5.0,4.3
13267,4.3,3.2,3.0
13269,7.2,6.0,5.0
13271,9.8,7.100000000000001,5.7
13273,7.4,6.300000000000001,4.5
13275,6.2,4.2,3.5
13277,5.0,3.4,2.8
13279,6.5,4.5,3.8
13281,6.600000000000001,4.0,4.100000000000001
13283,6.100000000000001,4.3,3.9
13285,7.100000000000001,4.4,3.0
13287,7.2,6.300000000000001,4.100000000000001
13289,7.4,5.2,4.600000000000001
13291,4.3,2.7,2.6
13293,6.5,4.0,3.2
13295,4.9,3.2,3.0
13297,5.300000000000001,3.2,2.8
13299,5.5,3.7,3.0
13301,6.7,4.7,3.8
13303,6.300000000000001,5.0,3.9
13305,5.5,3.8,3.1
13309,7.2,5.5,5.0
13311,4.3,2.6,2.4
13313,7.2,4.0,3.8
13315,6.0,4.800000000000001,3.7
13317,6.7,4.600000000000001,4.100000000000001
13319,5.300000000000001,4.2,3.3
13321,5.4,4.0,3.1
15001,11.4,5.800000000000001,3.6
15003,10.3,5.600000000000001,3.5
15007,16.2,8.1,3.6
15009,17.8,7.7,3.5
16001,5.5,3.2,2.3
16003,9.5,6.4,5.300000000000001
16005,5.0,3.5,2.7
16007,4.3,2.9,2.6
16009,7.7,5.4,4.2
16011,3.9,3.1,2.6
16013,7.9,3.5,2.5
16015,8.1,5.2,3.8
16017,7.7,4.7,3.6
16019,4.100000000000001,2.8,2.3
16021,6.300000000000001,4.3,3.8
16023,3.7,3.7,3.0
16025,4.9,3.1,2.8
16027,6.0,3.9,2.9
16029,3.7,3.0,2.8
16031,3.7,2.7,2.2
16033,3.9,3.2,3.6
16035,8.4,6.300000000000001,5.100000000000001
16037,5.100000000000001,4.5,3.2
16039,4.9,3.6,2.9
16041,3.6,2.5,2.2
16043,3.7,2.8,2.5
16045,6.0,4.0,2.9
16047,3.9,2.9,2.4
16049,6.800000000000001,4.800000000000001,3.8
16051,3.5,2.6,2.2
16053,4.100000000000001,3.0,2.5
16055,7.100000000000001,4.2,3.2
16057,4.9,3.3,2.5
16059,6.800000000000001,5.2,3.7
16061,7.9,5.5,3.9
16063,6.0,4.100000000000001,3.4
16065,2.8,2.2,1.8
16067,3.9,3.0,2.4
16069,5.0,3.2,2.6
16071,4.3,2.5,2.5
16073,6.100000000000001,3.9,3.2
16075,5.4,3.9,3.0
16077,4.100000000000001,3.6,2.8
16079,9.3,6.4,4.600000000000001
16081,5.800000000000001,2.9,2.1
16083,5.4,3.4,2.6
16085,8.1,5.100000000000001,3.7
16087,5.5,4.3,3.3
17001,6.4,4.0,3.3
17003,10.3,8.1,6.300000000000001
17005,7.0,4.600000000000001,3.8
17007,11.4,8.700000000000001,6.4
17009,3.9,2.7,2.2
17011,7.7,5.100000000000001,4.4
17013,8.1,4.9,4.0
17015,7.300000000000001,4.4,3.8
17017,6.800000000000001,5.100000000000001,4.2
17019,6.600000000000001,5.0,3.8
17021,8.200000000000001,5.600000000000001,4.600000000000001
17023,8.3,5.2,4.2
17025,9.5,5.7,4.7
17027,5.9,3.6,3.0
17029,7.5,5.2,4.2
17031,10.6,6.9,5.0
17033,7.100000000000001,5.2,4.100000000000001
17035,5.800000000000001,4.3,3.4
17037,8.3,5.800000000000001,4.2
17039,6.800000000000001,5.0,4.0
17041,5.7,3.8,3.3
17043,7.600000000000001,4.5,3.6
17045,6.9,4.2,3.4
17047,9.0,5.4,4.4
17049,6.600000000000001,3.9,3.0
17051,7.600000000000001,5.300000000000001,4.3
17053,6.7,4.600000000000001,4.0
17055,10.6,6.7,5.2
17057,8.700000000000001,5.800000000000001,4.800000000000001
17059,9.8,6.2,5.0
17061,6.800000000000001,4.9,4.100000000000001
17063,8.6,5.300000000000001,4.9
17065,7.2,4.7,3.4
17067,6.9,4.4,3.9
17069,10.0,7.0,5.100000000000001
17071,7.0,4.100000000000001,4.0
17073,8.0,5.0,4.2
17075,6.300000000000001,4.800000000000001,4.5
17077,7.800000000000001,5.600000000000001,4.2
17079,6.100000000000001,4.3,3.7
17081,10.2,6.300000000000001,4.600000000000001
17083,7.600000000000001,4.4,3.5
17085,8.4,4.5,3.7
17087,9.200000000000001,6.100000000000001,5.4
17089,9.3,6.0,4.5
17091,9.0,6.600000000000001,5.300000000000001
17093,8.0,4.7,4.0
17095,8.700000000000001,6.600000000000001,5.2
17097,8.200000000000001,5.4,4.2
17099,9.5,6.0,4.9
17101,9.9,6.600000000000001,5.600000000000001
17103,6.9,4.600000000000001,4.0
17105,6.800000000000001,5.100000000000001,4.0
17107,6.9,4.9,4.2
17109,7.2,5.0,4.100000000000001
17111,8.1,4.7,4.0
17113,6.9,4.7,3.5
17115,10.0,7.7,5.5
17117,7.0,4.600000000000001,3.7
17119,7.9,5.0,3.7
17121,9.3,5.9,4.600000000000001
17123,7.300000000000001,5.600000000000001,4.600000000000001
17125,8.0,5.4,4.5
17127,10.1,5.9,4.800000000000001
17129,6.5,4.2,3.6
17131,8.200000000000001,5.0,4.100000000000001
17133,5.600000000000001,3.2,2.8
17135,8.8,5.600000000000001,4.600000000000001
17137,6.9,5.100000000000001,4.0
17139,5.2,3.7,3.2
17141,8.200000000000001,5.9,4.800000000000001
17143,10.5,7.2,5.0
17145,9.600000000000001,6.100000000000001,4.9
17147,5.5,4.2,3.4
17149,6.0,4.2,4.2
17151,7.2,4.800000000000001,4.5
17153,11.9,9.5,6.9
17155,8.4,5.100000000000001,4.7
17157,7.2,4.5,3.6
17159,6.800000000000001,4.5,3.7
17161,9.5,5.7,4.3
17163,9.200000000000001,6.100000000000001,4.3
17165,9.9,6.800000000000001,5.0
17167,8.3,5.600000000000001,4.100000000000001
17169,6.4,4.2,4.100000000000001
17171,6.7,5.2,4.800000000000001
17173,6.7,4.4,4.100000000000001
17175,7.4,5.600000000000001,4.9
17177,7.4,5.600000000000001,4.5
17179,8.200000000000001,5.100000000000001,4.100000000000001
17181,8.200000000000001,5.800000000000001,5.100000000000001
17183,9.4,6.7,5.0
17185,9.700000000000001,4.800000000000001,3.3
17187,6.4,4.800000000000001,3.9
17189,5.300000000000001,3.1,2.4
17191,8.4,4.9,3.9
17193,8.1,5.0,3.9
17195,8.1,5.0,4.0
17197,9.200000000000001,5.7,4.600000000000001
17199,8.8,5.7,4.3
17201,11.5,8.5,5.800000000000001
17203,6.2,4.100000000000001,3.4
18001,5.7,2.4,2.2
18003,7.9,4.0,2.9
18005,6.7,3.1,2.4
18007,5.4,3.0,2.4
18009,8.1,4.0,3.5
18011,4.4,2.3,2.0
18013,6.9,3.6,3.3
18015,6.300000000000001,3.3,2.9
18017,7.0,4.0,3.2
18019,7.300000000000001,3.5,2.7
18021,6.7,3.9,3.3
18023,5.7,3.0,2.5
18025,7.300000000000001,4.0,3.5
18027,3.9,2.6,2.3
18029,7.0,3.3,2.6
18031,7.600000000000001,3.1,2.6
18033,7.0,3.0,2.6
18035,7.5,4.4,3.5
18037,4.600000000000001,2.6,2.2
18039,7.7,2.8,2.5
18041,9.9,4.800000000000001,4.4
18043,6.600000000000001,3.0,2.5
18045,6.7,3.1,2.8
18047,6.0,3.0,2.7
18049,6.7,3.6,3.0
18051,6.300000000000001,2.7,2.2
18053,6.5,4.100000000000001,3.3
18055,6.300000000000001,3.8,3.8
18057,4.800000000000001,2.4,2.1
18059,5.7,2.8,2.6
18061,6.4,2.9,2.5
18063,5.100000000000001,2.8,2.4
18065,6.7,3.6,3.2
18067,11.0,6.800000000000001,5.0
18069,6.7,3.3,2.6
18071,7.300000000000001,3.3,2.7
18073,7.2,3.8,3.3
18075,6.7,3.0,2.7
18077,7.600000000000001,3.5,2.8
18079,7.800000000000001,4.0,3.3
18081,5.7,2.8,2.4
18083,6.100000000000001,3.1,2.7
18085,6.300000000000001,3.0,2.5
18087,6.5,2.2,2.2
18089,10.5,6.5,4.600000000000001
18091,9.8,5.4,3.7
18093,7.100000000000001,3.8,3.3
18095,8.1,4.5,3.3
18097,8.1,4.800000000000001,3.2
18099,6.5,2.9,2.6
18101,4.4,2.8,2.7
18103,8.3,4.9,4.100000000000001
18105,5.7,3.2,2.8
18107,5.300000000000001,2.9,2.5
18109,5.600000000000001,3.2,2.8
18111,7.0,4.100000000000001,3.6
18113,8.5,3.6,2.8
18115,7.5,2.8,2.2
18117,11.3,4.7,3.4
18119,6.5,3.9,3.2
18121,5.600000000000001,3.2,3.0
18123,6.7,3.4,3.1
18125,5.9,3.8,3.2
18127,8.200000000000001,4.2,3.3
18129,5.0,2.9,2.4
18131,6.2,3.2,2.6
18133,6.4,3.4,3.1
18135,6.7,3.3,3.0
18137,6.5,3.1,3.0
18139,6.4,3.1,2.5
18141,8.6,4.600000000000001,3.4
18143,8.6,4.3,3.4
18145,7.300000000000001,3.3,2.5
18147,5.7,3.0,2.6
18149,8.200000000000001,4.7,3.8
18151,6.4,2.8,2.2
18153,7.100000000000001,4.2,3.8
18155,8.200000000000001,3.7,2.8
18157,6.600000000000001,3.6,2.8
18159,6.300000000000001,3.3,2.8
18161,5.600000000000001,2.6,2.4
18163,7.300000000000001,4.0,3.0
18165,7.600000000000001,4.4,3.6
18167,8.0,4.7,3.5
18169,6.2,3.2,2.7
18171,5.600000000000001,2.8,2.6
18173,5.5,2.9,2.6
18175,7.100000000000001,3.4,2.7
18177,6.9,3.9,3.1
18179,5.9,2.8,2.3
18181,5.2,2.9,2.5
18183,6.100000000000001,2.9,2.4
19001,3.8,2.8,2.1
19003,3.7,2.7,2.0
19005,5.0,4.100000000000001,3.8
19007,5.2,3.9,2.9
19009,3.4,2.9,2.3
19011,5.0,4.0,3.0
19013,6.0,4.100000000000001,2.9
19015,4.0,3.1,2.3
19017,3.8,2.9,2.3
19019,4.5,3.3,2.8
19021,3.6,2.9,2.3
19023,4.5,3.4,2.8
19025,4.0,3.6,2.5
19027,3.9,2.8,2.0
19029,3.8,3.3,2.5
19031,4.3,3.4,2.6
19033,5.100000000000001,3.9,2.8
19035,3.7,3.0,2.3
19037,4.600000000000001,3.2,2.5
19039,5.300000000000001,3.8,2.9
19041,4.4,3.3,2.7
